학교명,급식일자,급식인원수,칼로리정보,탄수화물(g),단백질(g),지방(g),비타민A(R.E),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg),menu_list
경산초등학교,20250306,336,683.1,78.3,30.2,27.5,116.9,0.9,0.6,46.6,105.0,5.8,"['혼합잡곡밥*', '황태수제비국', '수육/보쌈김치*', '김파래자반', '친환경딸기']"
경산초등학교,20250307,336,588.0,77.0,27.3,18.7,63.2,0.2,0.3,11.6,140.0,2.4,"['귀리밥*', '청국장*', '오징어브로컬리무침*', '찹쌀꿔바로우*', '배추김치*', '바나나*']"
경산초등학교,20250310,336,661.2,91.9,23.1,20.9,60.9,0.3,0.4,17.7,65.5,2.3,"['찰흑미밥*', '영양닭죽*', '배추겉절이*', '회오리감자*', '애호박소세지전']"
경산초등학교,20250311,336,570.4,103.3,18.8,9.3,117.2,0.3,0.4,18.0,229.2,2.8,"['흑미알밤밥*', '순한마라탕*', '방풍나물무침*', '로제떡볶이*', '배추김치*', '배*']"
경산초등학교,20250312,336,663.5,83.2,34.4,20.9,112.8,0.6,0.5,10.9,255.7,3.8,"['깐부치밥*', '황태감자계란국*', '메추리알조랭떡조림*', '수제감자채전', '깍두기*', '사과*']"
경산초등학교,20250313,336,579.9,83.7,30.9,12.3,31.4,0.2,0.5,8.3,358.5,3.3,"['기장밥*', '감자옹심이떡국*', '저나트륨멸치견과류볶음*', '낙지야채볶음', '배추김치*', '유기농그릭요거트*']"
경산초등학교,20250314,336,537.8,68.8,27.6,16.4,123.7,1.0,0.4,57.1,243.2,2.8,"['차조수수밥*', '감자미역국*', '돼지갈비김치찜*', '애배추된장무침*', '총각김치*', '친환경딸기']"
경산초등학교,20250317,336,550.9,78.1,24.6,15.0,80.0,0.7,0.4,17.5,252.7,4.1,"['귀리밥*', '냉이김치콩나물국', 'LA갈비분모자조림*', '새송이고추장무침', '깍두기*', '골드파인애플*']"
경산초등학교,20250318,336,499.8,69.7,29.2,11.3,89.2,2.4,0.6,13.0,158.8,2.9,"['흑미찰밥*', '순두부매운국', '느타리깨소스볶음', '안심폭찹스테이크*', '배추김치*', '사과*']"
경산초등학교,20250319,336,838.8,135.7,23.0,23.2,110.0,0.6,0.5,17.3,128.1,2.9,"['혼합잡곡밥*', '양송이버섯스프', '단호박고구마범벅*', '치즈돈까스*', '배추김치*', '토마토황도절임']"
경산초등학교,20250320,336,609.7,90.1,31.2,12.6,110.3,0.8,0.6,64.3,220.8,2.8,"['보리밥*', '토마토치즈재육덮밥*', '진미채간장조림*', '도토리묵참나물무침*', '배추김치*', '유기농오렌지주스*', '황태감자계란국**']"
경산초등학교,20250321,336,697.9,93.4,30.7,22.3,144.6,0.6,0.3,9.1,196.3,4.5,"['옥수수흑미밥*', '콩비지찌개**', '버섯잡채*', '통살파닭치킨', '총각김치*', '요거트파인애플푸딩']"
경산초등학교,20250324,336,702.6,96.9,34.3,17.7,39.0,0.6,0.4,15.8,96.1,3.4,"['보리밥*', '돼지순대국밥*', '궁중떡볶음*', '삼치구이*', '깍두기*', '골드파인애플*']"
경산초등학교,20250325,336,607.7,101.0,23.0,13.0,42.6,0.6,0.2,13.9,226.2,2.7,"['고구마흑미밥*', '어묵다시마국*', '치즈돈까스*', '콘립과 웨지감자', '총각김치*', '사과*']"
경산초등학교,20250326,336,506.8,61.4,19.1,19.7,170.1,0.4,0.6,23.2,128.0,2.3,"['곤드레취나물밥/양념장*', '오리훈제야채볶음*', '유기농김구이*', '배추김치*', '씨없는청포도*']"
경산초등학교,20250327,336,719.8,90.2,55.7,13.5,43.6,0.4,0.5,5.0,328.2,4.4,"['고구마흑미밥*', '우리밀직지빵', '코다리강정*', '두부구이/양념*', '배추김치*', '어묵다시마국**']"
경산초등학교,20250328,336,631.9,79.5,24.8,22.6,82.5,0.5,0.5,14.9,241.4,4.1,"['칼슘귀리밥', '우거지갈비탕', '알감자조림', '채소계란말이', '깍두기', '배*']"
경산초등학교,20250331,336,789.3,112.6,24.4,27.5,160.6,0.2,0.5,23.5,330.2,3.0,"['날치알김치볶음밥', '감자옹심이떡국*', '케이준샐러드*', '깐쇼새우*', '백김치', '유기농그릭요거트*']"
경산초등학교,20250401,337,558.4,64.1,30.3,18.8,99.4,1.1,0.4,55.3,227.9,4.2,"['차조수수밥*', '바지락순두부국', '돼지갈비김치찜*', '애배추된장무침*', '총각김치*', '친환경딸기']"
경산초등학교,20250402,337,715.4,84.3,28.4,30.0,100.1,0.7,0.6,54.1,287.7,3.6,"['오므라이스*', '유부팽이버섯장국**', '씨리얼과일샐러드*', '비엔나채소볶음', '배추김치*', '유기농그릭요거트*']"
경산초등학교,20250403,337,617.7,80.7,24.2,20.9,76.9,0.6,0.3,9.4,141.9,3.9,"['오색현미밥', '계란만두국', '닭봉고추장조림*', '연근튀김', '배추김치', '토마토황도절임']"
경산초등학교,20250404,337,614.4,85.7,26.4,16.7,79.8,0.7,0.2,55.0,111.8,2.6,"['보리밥*', '도토리들깨수제비**', '야채계란말이*', '삼치구이*', '배추김치*', '유기농오렌지주스*']"
경산초등학교,20250407,337,743.0,94.6,40.7,21.3,113.9,0.6,0.5,13.6,211.3,4.6,"['흑미찰밥*', '장각누룽지장각탕', '마파두부', '어린잎사과무침*', '총각김치*', '식물성요구르트*']"
경산초등학교,20250408,337,591.4,91.3,32.1,9.9,171.7,0.7,0.4,18.9,229.7,3.1,"['오삼불고기/레몬무쌈*', '옥수수흑미밥*', '시금치감자국*', '호박양념나물', '배추김치*', '삼색꿀떡']"
경산초등학교,20250409,337,627.2,94.2,36.6,10.3,57.8,0.5,0.5,12.2,211.0,2.9,"['찜닭덮밥*', '진미채우엉조림*', '고구마맛탕*', '깍두기*', '황태감자계란국**', '멜론*']"
경산초등학교,20250410,337,591.1,79.3,24.3,18.7,153.9,0.2,0.8,7.9,196.4,2.6,"['혼합잡곡밥*', '야채계란찜*', '김치전,호박전*', '깍두기*', '딸기요거트*', '짬뽕국*']"
경산초등학교,20250411,337,630.4,90.9,25.5,17.9,68.6,1.9,0.3,11.8,234.7,2.8,"['혼합잡곡밥*', '쇠고기무국**', '콩나물어묵무침*', '깍두기*', '사과*', '치즈함박스테이크*']"
경산초등학교,20250414,337,611.6,89.6,25.5,16.4,112.6,0.5,0.4,41.9,188.5,6.7,"['자장밥*', '계란파국*', '누릉지등심탕수육/레몬소스*', '단무지부추무침*', '배추김치*', '골드파인애플*']"
경산초등학교,20250415,337,552.7,63.1,29.6,18.7,109.5,1.0,0.5,15.0,235.5,3.4,"['기장밥*', '순두부매운국', '우엉채엿장조림', '야채초무침', '목살와인구이', '배추김치*', '친환경방울토마토*']"
경산초등학교,20250416,337,644.9,90.8,27.8,17.8,68.1,0.6,0.4,7.2,246.7,8.4,"['무농약오색현미밥*', '불고기우동볶음', '근대콩나물국*', '꼬들오이지무침', '눈꽃치즈닭꼬치구이', '배추김치*', '샤인머스캣워터젤리']"
경산초등학교,20250417,337,582.5,83.2,25.8,15.8,128.8,0.5,0.4,9.7,284.9,2.3,"['오색현미밥', '도토리묵국', '닭가슴살참깨샐러드', '어묵볶음', '배추김치*', '바나나라떼']"
경산초등학교,20250418,337,560.3,80.6,27.9,13.7,38.2,0.5,0.4,19.6,143.5,4.1,"['차조수수밥*', '부추된장떡국', '도라지오이무침', '한우전복살불고기', '총각김치*', '참외']"
경산초등학교,20250421,337,603.7,105.1,21.2,11.3,121.0,0.5,0.5,8.0,288.2,3.6,"['보리밥*', '돈육김치찌개**', '순대야채볶음*', '간장떡볶음*', '깍두기*', '농후발효유런*']"
경산초등학교,20250422,337,592.9,95.4,26.7,11.2,130.1,0.4,0.3,27.8,214.4,2.4,"['기장밥', '들깨수제비국', '돌나물겨자냉채', '춘천닭갈비', '배추김치', '식물성요구르트*']"
경산초등학교,20250423,337,645.4,90.2,29.7,16.8,68.9,0.5,0.5,9.9,173.2,3.5,"['버섯카로틴쌀밥', '소고기무탕', '쫄면채소무침', '뽕잎고등어구이', '총각김치', '사과']"
경산초등학교,20250424,337,536.5,82.5,27.1,10.4,39.7,0.3,0.4,4.7,209.2,3.2,"['칼슘강화잡곡밥', '어묵다시마국*', '연두부달걀찜', '쭈꾸미치즈떡볶음', '직접구운찰보리빵', '배추김치*']"
경산초등학교,20250425,337,618.4,80.2,18.1,24.6,91.6,0.5,0.4,27.1,170.0,3.4,"['차조수수밥*', '부대찌개', '메추리알조랭떡조림*', '총각김치*', '연근흑임자샐러드*', '멜론*']"
경산초등학교,20250428,337,599.7,88.9,26.2,14.7,74.4,0.5,0.4,33.5,280.0,3.2,"['혼합잡곡밥*', '단배추깻국*', '감자채피망볶음*', '바베큐폭립*', '총각김치*', '참외']"
경산초등학교,20250429,337,678.4,90.1,20.7,26.0,65.1,0.6,0.3,9.9,138.7,3.1,"['차조수수밥*', '시래기뼈다귀탕*', '우리밀타코야끼', '느타리버섯브로컬리깨볶음', '깍두기*', '샤인머스캣워터젤리']"
경산초등학교,20250430,337,691.4,94.0,36.7,17.5,114.3,0.5,0.3,23.0,163.9,2.5,"['어묵우동*', '베트남파인애플볶음밥*', '닭다리튀김/머스터드소스*', '배추김치*', '아이스망고*']"
경산초등학교,20250501,328,610.9,87.6,26.3,16.8,127.5,0.5,0.4,9.5,289.1,2.4,"['오색현미밥', '도토리묵국', '닭가슴살참깨샐러드', '어묵볶음', '배추김치*', '바나나라떼']"
경산초등학교,20250502,328,641.1,97.1,24.8,17.9,22.8,0.3,0.4,18.9,296.2,2.3,"['혼합잡곡밥*', '트리플치즈크러스트피자', '순한마라탕*', '수제소세지야채볶음', '배추김치*', '식물성요구르트*', '참외']"
경산초등학교,20250507,328,687.8,93.7,39.2,15.4,80.9,0.4,0.4,5.6,402.8,4.6,"['칼슘차조밥', '김치수제비국**', '소고기메추리알조림', '찹쌀콩멸치볶음', '열무김치', '블루베리요플레']"
경산초등학교,20250509,328,580.0,89.6,28.4,11.5,132.0,0.3,0.5,9.8,133.2,2.4,"['찰흑미밥*', '닭단호박떡찜*', '두부쑥갓무침*', '배추김치*', '우리9곡미숫가루차*', '카카오아이스슈*']"
경산초등학교,20250512,328,561.2,97.6,22.8,9.2,64.0,0.7,0.3,22.0,193.7,2.7,"['보리밥*', '우리쌀쫄면야채무침*', '애호박된장국', '리얼치즈블럭돈까스', '배추김치*', '참외']"
경산초등학교,20250513,328,532.1,92.3,20.3,8.4,80.7,0.3,0.3,9.4,240.3,5.6,"['찰흑미밥*', '순두부김치국', '야채계란찜*', '김말이치즈떡볶음*', '회오리감자*', '총각김치*']"
경산초등학교,20250514,328,641.3,95.2,24.2,17.9,50.7,0.3,0.4,17.7,297.8,3.2,"['오리새우필라프', '들깨가루조랭떡국*', '오이상추무침*', '콘립과 웨지감자', '총각김치*', '식물성요구르트*']"
경산초등학교,20250515,328,559.8,81.0,27.6,12.0,53.3,0.4,0.5,4.9,59.5,2.3,"['귀리밥*', '영양닭죽*', '도토리묵김치무침*', '장어튀김', '깍두기*', '멜론']"
경산초등학교,20250516,328,580.3,75.7,27.2,17.3,50.0,0.5,0.5,15.5,141.8,3.2,"['칼슘강화잡곡밥', '돼지고기짜글이찌개', '부추잡채*', '삼치엿장조림', '총각김치*', '골드파인애플*']"
경산초등학교,20250519,328,546.8,87.6,24.6,11.1,75.4,0.5,0.3,34.5,204.2,4.7,"['보리밥*', '물만두국', '베이컨감자채볶음', '칠리해물볶음', '배추김치*', '토마토황도절임']"
경산초등학교,20250520,328,541.4,77.1,16.3,19.1,122.6,1.2,0.3,18.5,114.7,2.6,"['혼합잡곡밥*', '들깨가루미역국', '열대과일샐러드', '갈비살찹스테이크*', '배추김치*', '카카오아이스슈*']"
경산초등학교,20250521,328,630.0,89.9,30.1,15.6,97.9,0.4,0.5,17.3,260.9,3.2,"['문어솥밥/함초김', '유부팽이버섯장국**', '오렌지한우샐러드*', '깍두기*', '샤인머스캣워터젤리', '떡꼬치']"
경산초등학교,20250522,328,671.1,72.4,27.1,28.4,66.9,0.9,0.6,8.8,226.1,2.4,"['보리밥*', '감자고추장찌개*', '무장아치*', '파채콩나물무침', '삼겹살,목살구이*', '보쌈김치', '수박우유']"
경산초등학교,20250523,328,653.8,66.9,37.5,25.2,172.0,0.9,0.6,18.3,259.1,3.2,"['귀리밥*', '닭계장*', '등갈비찜*', '미역줄기맛살볶음*', '열무김치', '아이스망고*']"
경산초등학교,20250526,328,645.8,108.3,22.8,12.7,178.1,0.6,0.3,37.1,145.6,2.8,"['칼슘찰흑미밥', '냉모밀국수*', '삼색나물', '비엔나채소볶음', '총각김치*', '씨없는청포도*']"
경산초등학교,20250527,328,642.5,99.0,25.1,15.3,85.9,0.4,0.3,17.1,138.7,3.4,"['기장밥*', '한우불고기스파게티', '얼큰낙지수제비국*', '삼색모듬피클*', '수제우리밀마늘빵', '배추김치*', '멜론']"
경산초등학교,20250528,328,650.6,98.4,25.8,15.9,96.9,0.4,0.4,13.3,371.2,3.2,"['뱅글뱅글핫도그*', '깍두기*', '열무김치비빔밥*', '제주한라봉착즙쥬스*', '황태감자계란국**']"
경산초등학교,20250529,328,718.0,109.3,16.2,24.7,83.5,0.2,0.2,24.5,225.1,2.2,"['혼합잡곡밥*', '들깨가루조랭떡국*', '큐브치즈과일요거트샐러드*', '통살새우까스/양파소스*', '배추김치*', '아이스망고*']"
경산초등학교,20250530,328,638.1,72.4,37.2,21.6,195.2,0.8,0.5,12.0,208.3,3.6,"['차조수수밥*', '콩나물국*', '메추리알돈육장조림', '새우볼시저샐러드', '배추김치*', '수박*']"
경산초등학교,20250602,328,612.4,69.1,27.2,24.5,60.4,0.3,0.5,12.2,263.0,4.3,"['기장밥*', '김치국', '한우전복살불고기', '가지튀김/칠리소스', '배추김치*', '열무김치', '참외']"
경산초등학교,20250604,328,619.8,78.9,25.1,21.7,113.2,0.4,0.4,20.6,260.1,4.1,"['차조수수밥*', '한우갈비탕', '베이컨감자채볶음', '비름나물무침', '깍두기*', '딸바라떼*']"
경산초등학교,20250605,328,702.3,101.6,23.2,21.8,107.2,0.2,0.4,16.2,304.4,3.1,"['간장계란밥', '어묵우동', '어니언링튀김', '배추김치*', '토마토황도절임']"
경산초등학교,20250609,328,461.0,64.8,26.7,10.0,59.4,0.4,0.4,13.3,192.2,3.6,"['혼합잡곡밥*', '한우미역국', '연두부달걀찜', '쭈꾸미치즈떡볶음', '배추김치*', '골드파인애플*']"
경산초등학교,20250610,328,513.8,62.9,29.4,15.5,90.5,0.6,0.5,6.5,238.8,5.0,"['기장밥*', '바지락순두부국', '새송이버섯메추리알조림*', '참치김치볶음*', '총각김치*', '씨없는청포도*']"
경산초등학교,20250611,328,630.9,82.7,30.1,18.4,177.2,0.4,0.4,21.4,197.0,3.9,"['오므라이스*', '닭봉고추장조림*', '오이무장아찌*', '배추김치*', '오미자수박화채']"
경산초등학교,20250612,328,603.9,83.8,25.2,17.7,84.5,1.0,0.5,8.6,207.5,3.8,"['찰흑미밥*', '순두부새우젓국*', 'LA갈비분모자조림*', '느타리버섯볶음', '배추김치*', '멜론']"
경산초등학교,20250613,328,503.4,69.3,21.6,15.3,115.1,0.8,0.4,27.4,282.5,3.2,"['옥수수흑미밥*', '배추콩가루된장국*', '꽃맛살야채샐러드*', '안심폭찹스테이크*', '배추김치*', '친환경방울토마토*']"
경산초등학교,20250616,277,669.0,78.6,32.0,24.8,57.0,0.9,0.6,40.4,211.3,2.7,"['잡곡밥', '수제비뼈다귀감자탕**', '오리훈제야채무침', '청포묵김가루무침*', '배추김치', '오렌지']"
경산초등학교,20250617,277,499.5,65.5,24.2,15.5,172.7,0.4,0.5,8.0,250.8,3.7,"['혼합잡곡밥*', '나가사끼짬뽕국*', '두부구이/양념*', '야채계란말이*', '배추김치*', '수박*']"
경산초등학교,20250618,328,680.0,108.2,24.9,16.7,131.4,0.8,0.2,24.9,118.6,2.4,"['멘츠카츠카레덮밥*', '스위트콘텐더샐러드*', '회오리감자*', '배추김치*', '수제패션후르츠에이드']"
경산초등학교,20250619,328,682.7,83.1,31.4,23.7,63.0,1.0,0.8,13.1,224.1,4.1,"['보리밥*', '애호박된장국', '수육/보쌈김치*', '해물파전', '샤인머스캣워터젤리', '오이스틱/쌈장']"
경산초등학교,20250620,328,724.9,94.6,41.1,19.1,115.1,0.6,0.5,14.1,212.3,4.6,"['흑미찰밥*', '장각누룽지장각탕', '마파두부', '어린잎사과무침*', '총각김치*', '식물성요구르트*']"
경산초등학교,20250623,328,683.8,101.4,28.1,18.1,90.1,0.7,0.3,8.7,523.5,5.2,"['칼슘강화잡곡밥', '감자만두들깻국**', '치즈방울떡닭강정*', '마늘쫑건새우볶음*', '총각김치*', '친환경블루베리']"
경산초등학교,20250624,328,557.9,75.9,23.5,17.2,155.9,0.3,0.4,13.3,260.1,3.4,"['차조수수밥*', '한우육개장*', '열무된장무침', '쌀어묵볶음', '배추김치*', '콘크림에그타르트']"
경산초등학교,20250625,328,580.7,100.8,27.3,9.6,114.0,0.6,0.3,30.3,145.2,2.6,"['자장면', '단무지부추무침*', '고추잡채와 꽃빵*', '배추김치*', '아이스망고*']"
경산초등학교,20250626,328,681.7,82.6,21.8,28.9,199.0,0.6,0.5,22.1,153.0,3.1,"['찰흑미밥*', '시금치감자국*', '단호박고구마범벅*', '직화맛오리불고기*', '배추김치*', '씨없는청포도*']"
경산초등학교,20250627,328,673.4,81.7,33.2,22.5,123.5,0.2,0.5,7.1,250.1,4.4,"['보리밥*', '어묵다시마국*', '한우메추리알장조림*', '블루베리토마토프렌치샐러드*', '열무김치', '삼색꿀떡']"
경산초등학교,20250630,328,633.0,89.3,30.2,16.3,127.7,0.8,0.6,69.4,231.5,3.0,"['보리밥*', '토마토치즈재육덮밥*', '진미채간장조림*', '도토리묵참나물무침*', '배추김치*', '친환경방울토마토*', '유기농오렌지주스*', '황태감자계란국**']"
경산초등학교,20250701,328,509.4,81.0,17.8,12.7,137.3,0.3,0.5,16.1,136.5,2.5,"['혼합잡곡밥*', '삼색묵상추무침*', '호박전,스팸전', '배추김치*', '우리9곡미숫가루차*', '수박*']"
경산초등학교,20250702,328,628.5,91.0,29.4,17.3,146.9,0.7,0.5,22.6,428.4,2.8,"['날치알김치볶음밥', '치즈크러스트피자', '황태감자계란국*', '오이장아찌', '백김치', '아이스망고*']"
경산초등학교,20250703,328,754.1,91.7,42.2,23.5,202.0,0.7,0.6,8.5,251.9,5.6,"['칼슘찰흑미밥', '장각누룽지삼계탕', '참나물두부들꺠무침*', '버섯잡채*', '배추김치*', '수박*']"
경산초등학교,20250704,328,771.6,97.0,17.0,35.3,357.0,0.8,0.3,74.7,257.0,2.6,"['칼슘강화잡곡밥', '시금치감자국*', '열대과일샐러드*', '투움바함박스테이크', '배추김치*', '유기농오렌지주스*']"
경산초등학교,20250707,328,487.6,56.1,29.9,14.5,43.5,0.7,0.4,8.2,213.7,2.4,"['차조수수밥*', '황태콩나물국*', 'LA돼지갈비구이', '진미채고추장조림*', '배추김치*', '친환경방울토마토*']"
경산초등학교,20250708,328,549.3,94.0,22.3,9.7,66.1,0.7,0.3,19.5,200.1,2.8,"['보리밥*', '우리쌀쫄면야채무침*', '애호박된장국', '리얼치즈블럭돈까스', '배추김치*', '참외']"
